date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:38:57	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-657d35a6-a09205db633a423e;gz%22	https://themegenix.net/html/zaira/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/fa-solid-900.eot	(from https://themegenix.net/html/zaira/assets/css/fontawesome-all.min.css)
20:38:57	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-657d35a6-a09205db633a423e;gz%22	https://themegenix.net/html/zaira/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/fa-solid-900d41d.eot	(from https://themegenix.net/html/zaira/assets/css/fontawesome-all.min.css)
20:38:57	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-657d35a6-e5c797e302236266;;;%22	https://themegenix.net/html/zaira/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/fa-solid-900.woff2	(from https://themegenix.net/html/zaira/assets/css/fontawesome-all.min.css)
20:38:57	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%2218d10-657d35a6-4fd5cf60dada6bc4;;;%22	https://themegenix.net/html/zaira/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/fa-solid-900.woff	(from https://themegenix.net/html/zaira/assets/css/fontawesome-all.min.css)
20:38:58	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-657d35a6-2f1e843b401d742a;gz%22	https://themegenix.net/html/zaira/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/fa-solid-900.ttf	(from https://themegenix.net/html/zaira/assets/css/fontawesome-all.min.css)
20:38:58	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-657d35a6-2c49ea1c23371e3a;gz%22	https://themegenix.net/html/zaira/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/fa-solid-900.svg	(from https://themegenix.net/html/zaira/assets/css/fontawesome-all.min.css)
20:38:58	6544/6544	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221990-657d35a7-f60a695ec82cb156;gz%22	https://themegenix.net/html/zaira/assets/fonts/flaticon.eot	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/flaticon.eot	(from https://themegenix.net/html/zaira/assets/css/flaticon.css)
20:38:58	6544/6544	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221990-657d35a7-f60a695ec82cb156;gz%22	https://themegenix.net/html/zaira/assets/fonts/flaticon.eot?	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/flaticond41d.eot	(from https://themegenix.net/html/zaira/assets/css/flaticon.css)
20:38:58	3296/3296	---M--	200	added ('OK')	font/woff2	etag:%22ce0-657d35a7-8cd9ed5cf33a9277;;;%22	https://themegenix.net/html/zaira/assets/fonts/flaticon.woff2	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/flaticon.woff2	(from https://themegenix.net/html/zaira/assets/css/flaticon.css)
20:38:59	4024/4024	---M--	200	added ('OK')	application/font-woff	etag:%22fb8-657d35a7-633e2d75674e7803;;;%22	https://themegenix.net/html/zaira/assets/fonts/flaticon.woff	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/flaticon.woff	(from https://themegenix.net/html/zaira/assets/css/flaticon.css)
20:38:59	6352/6352	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2218d0-657d35a7-1629ecf2e4f7b90c;gz%22	https://themegenix.net/html/zaira/assets/fonts/flaticon.ttf	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/flaticon.ttf	(from https://themegenix.net/html/zaira/assets/css/flaticon.css)
20:38:59	38874/38874	---M-Z	200	added ('OK')	image/svg+xml	etag:%2297da-657d35a7-98fe4936c67bcccb;gz%22	https://themegenix.net/html/zaira/assets/fonts/flaticon.svg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/fonts/flaticon.svg	(from https://themegenix.net/html/zaira/assets/css/flaticon.css)
20:39:00	1820/1820	---M-Z	200	added ('OK')	image/svg+xml	etag:%2271c-657d35ac-72fca363a740a451;gz%22	https://themegenix.net/html/zaira/assets/img/icon/contact_icon01.svg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/icon/contact_icon01.svg	(from https://themegenix.net/html/zaira/contact.html)
20:39:00	657/657	---M-Z	200	added ('OK')	image/svg+xml	etag:%22291-657d35ac-b1739997fedc6e6e;gz%22	https://themegenix.net/html/zaira/assets/img/icon/contact_icon02.svg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/icon/contact_icon02.svg	(from https://themegenix.net/html/zaira/contact.html)
20:39:00	3571/3571	---M-Z	200	added ('OK')	image/svg+xml	etag:%22df3-657d35ac-727f9bdef4fb710c;gz%22	https://themegenix.net/html/zaira/assets/img/icon/contact_icon03.svg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/icon/contact_icon03.svg	(from https://themegenix.net/html/zaira/contact.html)
20:39:00	62141/62141	---M--	200	added ('OK')	image/jpeg	etag:%22f2bd-657d35ad-8935bd913888979c;;;%22	https://themegenix.net/html/zaira/assets/img/images/contact_img.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/contact_img.jpg	(from https://themegenix.net/html/zaira/contact.html)
20:39:01	41076/41076	---M--	200	added ('OK')	image/jpeg	etag:%22a074-657d35ac-cb1357c07a86bbe7;;;%22	https://themegenix.net/html/zaira/assets/img/images/about_img01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/about_img01.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:01	32567/32567	---M--	200	added ('OK')	image/jpeg	etag:%227f37-657d35ac-68f2ae0d39a47d73;;;%22	https://themegenix.net/html/zaira/assets/img/images/about_img02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/about_img02.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:01	31335/31335	---M--	200	added ('OK')	image/jpeg	etag:%227a67-657d35ac-d3c606afbe56a8e3;;;%22	https://themegenix.net/html/zaira/assets/img/images/about_img03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/about_img03.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:01	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-657d35ac-98323d23b559e0b4;;;%22	https://themegenix.net/html/zaira/assets/img/images/about_shape.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/about_shape.png	(from https://themegenix.net/html/zaira/about.html)
20:39:01	25798/25798	---M--	200	added ('OK')	image/jpeg	etag:%2264c6-657d35ae-624145909a0758a0;;;%22	https://themegenix.net/html/zaira/assets/img/images/team_img01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/team_img01.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:02	30929/30929	---M--	200	added ('OK')	image/jpeg	etag:%2278d1-657d35ae-8a37e2da7fbbc6bb;;;%22	https://themegenix.net/html/zaira/assets/img/images/team_img02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/team_img02.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:02	23715/23715	---M--	200	added ('OK')	image/jpeg	etag:%225ca3-657d35ae-f80c92dc75d3da14;;;%22	https://themegenix.net/html/zaira/assets/img/images/team_img03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/team_img03.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:02	24942/24942	---M--	200	added ('OK')	image/jpeg	etag:%22616e-657d35ae-eec6809f84e49af8;;;%22	https://themegenix.net/html/zaira/assets/img/images/team_img04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/team_img04.jpg	(from https://themegenix.net/html/zaira/about.html)
20:39:03	123757/123757	---M--	200	added ('OK')	image/jpeg	etag:%221e36d-657d35a8-17dbf9ff2dfa6ed6;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_post01.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:03	111730/111730	---M--	200	added ('OK')	image/jpeg	etag:%221b472-657d35a8-a04395046a274c8;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_post02.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:03	97024/97024	---M--	200	added ('OK')	image/jpeg	etag:%2217b00-657d35a8-a10c7e12dd8745fd;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_post03.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:03	71018/71018	---M--	200	added ('OK')	image/jpeg	etag:%221156a-657d35a8-d3c73bbe27f3e31c;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_post04.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:04	104805/104805	---M--	200	added ('OK')	image/jpeg	etag:%2219965-657d35a8-e6ac049c530c317a;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_post05.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_post05.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:04	61536/61536	---M--	200	added ('OK')	image/jpeg	etag:%22f060-657d35a8-e3bbfcc68c9e9f2d;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_post06.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_post06.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:04	10167/10167	---M--	200	added ('OK')	image/jpeg	etag:%2227b7-657d35ae-22d3a872aa4080c;;;%22	https://themegenix.net/html/zaira/assets/img/images/t_cat_img01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/t_cat_img01.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:04	3433/3433	---M--	200	added ('OK')	image/jpeg	etag:%22d69-657d35ae-df27147ce0df8ec3;;;%22	https://themegenix.net/html/zaira/assets/img/images/t_cat_img02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/t_cat_img02.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:04	11914/11914	---M--	200	added ('OK')	image/jpeg	etag:%222e8a-657d35ae-667d4cda74945911;;;%22	https://themegenix.net/html/zaira/assets/img/images/t_cat_img03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/t_cat_img03.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:05	12677/12677	---M--	200	added ('OK')	image/jpeg	etag:%223185-657d35ae-e74935c1518d4204;;;%22	https://themegenix.net/html/zaira/assets/img/images/t_cat_img04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/t_cat_img04.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:05	104619/104619	---M--	200	added ('OK')	image/jpeg	etag:%22198ab-657d35a8-dcbaa8d1900914b5;;;%22	https://themegenix.net/html/zaira/assets/img/blog/blog_rc_post.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/blog_rc_post.jpg	(from https://themegenix.net/html/zaira/blog.html)
20:39:05	234458/234458	---M--	200	added ('OK')	image/jpeg	etag:%22393da-657d35aa-dbd374f9f31129e9;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_banner_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_banner_post01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:06	221559/221559	---M--	200	added ('OK')	image/jpeg	etag:%2236177-657d35aa-d8b425d45232d6a1;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_banner_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_banner_post02.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:06	100891/100891	---M--	200	added ('OK')	image/png	etag:%2218a1b-657d35ad-227cc92ecab9105e;;;%22	https://themegenix.net/html/zaira/assets/img/images/g_categories_img01.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/g_categories_img01.png	(from https://themegenix.net/html/zaira/index-2.html)
20:39:06	48506/48506	---M--	200	added ('OK')	image/png	etag:%22bd7a-657d35ad-a30f147203c375a5;;;%22	https://themegenix.net/html/zaira/assets/img/images/g_categories_img02.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/g_categories_img02.png	(from https://themegenix.net/html/zaira/index-2.html)
20:39:06	62938/62938	---M--	200	added ('OK')	image/png	etag:%22f5da-657d35ad-4a3fb781063f4f9f;;;%22	https://themegenix.net/html/zaira/assets/img/images/g_categories_img03.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/g_categories_img03.png	(from https://themegenix.net/html/zaira/index-2.html)
20:39:06	64713/64713	---M--	200	added ('OK')	image/png	etag:%22fcc9-657d35ad-7c170983013f9cc7;;;%22	https://themegenix.net/html/zaira/assets/img/images/g_categories_img04.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/g_categories_img04.png	(from https://themegenix.net/html/zaira/index-2.html)
20:39:07	70445/70445	---M--	200	added ('OK')	image/png	etag:%221132d-657d35ae-bf664e55839a49be;;;%22	https://themegenix.net/html/zaira/assets/img/images/g_categories_img05.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/g_categories_img05.png	(from https://themegenix.net/html/zaira/index-2.html)
20:39:07	39975/39975	---M--	200	added ('OK')	image/png	etag:%229c27-657d35ae-b6e2e2449c3feefc;;;%22	https://themegenix.net/html/zaira/assets/img/images/g_categories_img06.png	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/g_categories_img06.png	(from https://themegenix.net/html/zaira/index-2.html)
20:39:07	45453/45453	---M--	200	added ('OK')	image/jpeg	etag:%22b18d-657d35ac-345a53f06d4e5e5a;;;%22	https://themegenix.net/html/zaira/assets/img/images/advertisement03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/advertisement03.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:07	123985/123985	---M--	200	added ('OK')	image/jpeg	etag:%221e451-657d35af-cf92ec2a7e6c9601;;;%22	https://themegenix.net/html/zaira/assets/img/blog/spotlight_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/spotlight_post01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:07	76852/76852	---M--	200	added ('OK')	image/jpeg	etag:%2212c34-657d35af-b1f99bd0f1834372;;;%22	https://themegenix.net/html/zaira/assets/img/blog/spotlight_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/spotlight_post02.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:08	54749/54749	---M--	200	added ('OK')	image/jpeg	etag:%22d5dd-657d35af-2e7893d4fe6bb186;;;%22	https://themegenix.net/html/zaira/assets/img/blog/spotlight_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/spotlight_post03.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:08	54814/54814	---M--	200	added ('OK')	image/jpeg	etag:%22d61e-657d35af-468209e7b6b839c7;;;%22	https://themegenix.net/html/zaira/assets/img/blog/spotlight_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/spotlight_post04.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:08	114764/114764	---M--	200	added ('OK')	image/jpeg	etag:%221c04c-657d35aa-607515ae42ae9dcd;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_popular_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_popular_post01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:08	192853/192853	---M--	200	added ('OK')	image/jpeg	etag:%222f155-657d35aa-839f82140e01869d;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_popular_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_popular_post02.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:09	75469/75469	---M--	200	added ('OK')	image/jpeg	etag:%22126cd-657d35aa-5c8cfc7412ca0224;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_popular_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_popular_post03.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:09	111459/111459	---M--	200	added ('OK')	image/jpeg	etag:%221b363-657d35aa-81479e76a2b01855;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_popular_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_popular_post04.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:09	119379/119379	---M--	200	added ('OK')	image/jpeg	etag:%221d253-657d35aa-e3ad8e8ac25d0d6f;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_popular_post05.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_popular_post05.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:09	36597/36597	---M--	200	added ('OK')	image/jpeg	etag:%228ef5-657d35ab-8fd875c8262d849d;;;%22	https://themegenix.net/html/zaira/assets/img/blog/rc_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/rc_post01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:09	43691/43691	---M--	200	added ('OK')	image/jpeg	etag:%22aaab-657d35ab-74a40f91948649a2;;;%22	https://themegenix.net/html/zaira/assets/img/blog/rc_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/rc_post02.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:10	27751/27751	---M--	200	added ('OK')	image/jpeg	etag:%226c67-657d35ab-7c798ec8cc801671;;;%22	https://themegenix.net/html/zaira/assets/img/blog/rc_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/rc_post03.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:10	29932/29932	---M--	200	added ('OK')	image/jpeg	etag:%2274ec-657d35ab-6766cd388c10ded;;;%22	https://themegenix.net/html/zaira/assets/img/blog/rc_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/rc_post04.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:10	36622/36622	---M--	200	added ('OK')	image/jpeg	etag:%228f0e-657d35ab-4a3c60fe6b95dd98;;;%22	https://themegenix.net/html/zaira/assets/img/blog/rc_post05.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/rc_post05.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:10	67187/67187	---M--	200	added ('OK')	image/jpeg	etag:%2210673-657d35ac-1afd2bec5191579f;;;%22	https://themegenix.net/html/zaira/assets/img/images/advertisement04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/advertisement04.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:11	22848/22848	---M--	200	added ('OK')	image/jpeg	etag:%225940-657d35a7-843051d8f8784fdf;;;%22	https://themegenix.net/html/zaira/assets/img/bg/video_post_bg.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/bg/video_post_bg.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:11	155010/155010	---M--	200	added ('OK')	image/jpeg	etag:%2225d82-657d35b1-efa0b8e682eded37;;;%22	https://themegenix.net/html/zaira/assets/img/blog/video_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/video_post01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:11	208634/208634	---M--	200	added ('OK')	image/jpeg	etag:%2232efa-657d35b1-a58e2bd0558bab41;;;%22	https://themegenix.net/html/zaira/assets/img/blog/video_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/video_post02.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:11	147455/147455	---M--	200	added ('OK')	image/jpeg	etag:%2223fff-657d35b1-2a755299f5c14ec;;;%22	https://themegenix.net/html/zaira/assets/img/blog/video_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/video_post03.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:11	133382/133382	---M--	200	added ('OK')	image/jpeg	etag:%2220906-657d35b1-6e0b581e269d5f42;;;%22	https://themegenix.net/html/zaira/assets/img/blog/video_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/video_post04.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:12	133810/133810	---M--	200	added ('OK')	image/jpeg	etag:%2220ab2-657d35b1-d9c8a69c17027fe9;;;%22	https://themegenix.net/html/zaira/assets/img/blog/weekly_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/weekly_post01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:12	165860/165860	---M--	200	added ('OK')	image/jpeg	etag:%22287e4-657d35b1-94d1f16027e8dd1b;;;%22	https://themegenix.net/html/zaira/assets/img/blog/weekly_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/weekly_post02.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:12	135776/135776	---M--	200	added ('OK')	image/jpeg	etag:%2221260-657d35b1-2e61c6acffe88174;;;%22	https://themegenix.net/html/zaira/assets/img/blog/weekly_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/weekly_post03.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:12	64880/64880	---M--	200	added ('OK')	image/jpeg	etag:%22fd70-657d35b1-3eafb49bcf847452;;;%22	https://themegenix.net/html/zaira/assets/img/blog/weekly_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/weekly_post04.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:13	87261/87261	---M--	200	added ('OK')	image/jpeg	etag:%22154dd-657d35aa-8472190adee9172d;;;%22	https://themegenix.net/html/zaira/assets/img/blog/g_hot_post.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/g_hot_post.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:13	79023/79023	---M--	200	added ('OK')	image/jpeg	etag:%22134af-657d35ae-f9811ea76879946b;;;%22	https://themegenix.net/html/zaira/assets/img/images/sidebar_img01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/sidebar_img01.jpg	(from https://themegenix.net/html/zaira/index-2.html)
20:39:13	106688/106688	---M--	200	added ('OK')	image/jpeg	etag:%221a0c0-657d35b0-7740427c33626480;;;%22	https://themegenix.net/html/zaira/assets/img/blog/t_banner_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/t_banner_post01.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:13	34041/34041	---M--	200	added ('OK')	image/jpeg	etag:%2284f9-657d35b0-1c3913607ddc5422;;;%22	https://themegenix.net/html/zaira/assets/img/blog/t_banner_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/t_banner_post02.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:14	37780/37780	---M--	200	added ('OK')	image/jpeg	etag:%229394-657d35b0-a8e17f5f770e7a69;;;%22	https://themegenix.net/html/zaira/assets/img/blog/t_banner_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/t_banner_post03.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:14	77926/77926	---M--	200	added ('OK')	image/jpeg	etag:%2213066-657d35b0-a2f92e3c5414a597;;;%22	https://themegenix.net/html/zaira/assets/img/blog/t_banner_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/t_banner_post04.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:14	41384/41384	---M--	200	added ('OK')	image/jpeg	etag:%22a1a8-657d35ac-2ebfab42c207bc03;;;%22	https://themegenix.net/html/zaira/assets/img/images/advertisement05.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/images/advertisement05.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:14	20523/20523	---M--	200	added ('OK')	image/jpeg	etag:%22502b-657d35a9-377bf13061ba78ea;;;%22	https://themegenix.net/html/zaira/assets/img/blog/editor_img01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/editor_img01.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:15	26057/26057	---M--	200	added ('OK')	image/jpeg	etag:%2265c9-657d35a9-5b291928a3cbe00f;;;%22	https://themegenix.net/html/zaira/assets/img/blog/editor_img02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/editor_img02.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:15	116794/116794	---M--	200	added ('OK')	image/jpeg	etag:%221c83a-657d35a9-771788ef391b5f56;;;%22	https://themegenix.net/html/zaira/assets/img/blog/editor_img03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/editor_img03.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:15	98247/98247	---M--	200	added ('OK')	image/jpeg	etag:%2217fc7-657d35ab-75e26320be665713;;;%22	https://themegenix.net/html/zaira/assets/img/blog/recent_post01.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/recent_post01.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:15	35429/35429	---M--	200	added ('OK')	image/jpeg	etag:%228a65-657d35ab-3d191def539119f7;;;%22	https://themegenix.net/html/zaira/assets/img/blog/recent_post02.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/recent_post02.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:16	97543/97543	---M--	200	added ('OK')	image/jpeg	etag:%2217d07-657d35ab-7a90275f71732510;;;%22	https://themegenix.net/html/zaira/assets/img/blog/recent_post03.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/recent_post03.jpg	(from https://themegenix.net/html/zaira/index-3.html)
20:39:16	71472/71472	---M--	200	added ('OK')	image/jpeg	etag:%2211730-657d35ab-1ef2c21e7ee0146b;;;%22	https://themegenix.net/html/zaira/assets/img/blog/recent_post04.jpg	C:/My%20Web%20Sites/new/themegenix.net/html/zaira/assets/img/blog/recent_post04.jpg	(from https://themegenix.net/html/zaira/index-3.html)
